User,Tag,Action,Target,Time,ObjectId
127.0.0.1,service,moreinfo,_____ __,1.41082E+12,
127.0.0.1,budget,select,____Ê,1.41082E+12,
127.0.0.1,budget,select,________Ê,1.41082E+12,
127.0.0.1,budget,select,____Ê,1.41082E+12,
127.0.0.1,budget,select,_____Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,service,select,_______,1.41083E+12,
127.0.0.1,service,moreinfo,_______,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,budget,select,__Ê,1.41083E+12,
127.0.0.1,budget,select,________Ê,1.41083E+12,
127.0.0.1,budget,select,___Ê,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,service,select,________ _____(____),1.41083E+12,
127.0.0.1,service,moreinfo,________ _____(____),1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,service,select,_________,1.41083E+12,
127.0.0.1,budget,select,_________Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,service,select,____(__.__) _____ __,1.41083E+12,
127.0.0.1,service,select,_________(BIS) __,1.41083E+12,
127.0.0.1,service,moreinfo,____(__.__) _____ __,1.41083E+12,
127.0.0.1,service,select,__3_ ___ _____ __,1.41083E+12,
127.0.0.1,service,select,__________ ____(____),1.41083E+12,
127.0.0.1,service,select,__ ____ __,1.41083E+12,
127.0.0.1,service,select,__4_ ___ _____ __,1.41083E+12,
127.0.0.1,service,select,_________(BIS) __,1.41083E+12,
127.0.0.1,service,select,_____ ____ __ _ __ __,1.41083E+12,
127.0.0.1,service,select,___(______),1.41083E+12,
127.0.0.1,service,select,__2_ ___ _____ __,1.41083E+12,
127.0.0.1,service,select,_____ ____,1.41083E+12,
127.0.0.1,service,select,___ ___ __ _ _____ __,1.41083E+12,
127.0.0.1,service,select,______(Seoul TOPIS) __,1.41083E+12,
127.0.0.1,service,select,____ ___ __,1.41083E+12,
127.0.0.1,service,select,____(__.__) _____ __,1.41083E+12,
127.0.0.1,service,select,________ _____,1.41083E+12,
127.0.0.1,issue,deselect,__ __,1.41083E+12,
127.0.0.1,service,select,_____,1.41083E+12,
127.0.0.1,service,moreinfo,_____,1.41083E+12,
203.241.147.40,issue,deselect,___ __,1.41083E+12,
127.0.0.1,issue,deselect,__ __,1.41083E+12,
127.0.0.1,budget,select,___Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,service,select,"_____ __(_____,_____)-2",1.41083E+12,
127.0.0.1,service,select,_____ _____,1.41083E+12,
127.0.0.1,service,select,_____,1.41083E+12,
127.0.0.1,issue,deselect,___ __,1.41083E+12,
127.0.0.1,budget,select,___Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,budget,deselect,____Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,issue,deselect,__ __,1.41083E+12,
147.46.95.216,budget,select,____Ê,1.41083E+12,
147.46.95.216,budget,select,______Ê,1.41083E+12,
147.46.95.216,budget,select,______Ê,1.41083E+12,
147.46.95.216,budget,select,____Ê,1.41083E+12,
147.46.95.216,service,select,________ _____,1.41083E+12,
147.46.95.216,service,select,_____________ ___(____),1.41083E+12,
147.46.95.216,service,select,"____ ___(_____,____)-1",1.41083E+12,
147.46.95.216,service,moreinfo,________ _____,1.41083E+12,
127.0.0.1,issue,deselect,__ __,1.41083E+12,
127.0.0.1,service,select,__1 ____ ____ ____,1.41083E+12,
127.0.0.1,service,select,_____,1.41083E+12,
127.0.0.1,service,select,______,1.41083E+12,
127.0.0.1,issue,deselect,__ __,1.41083E+12,
127.0.0.1,issue,deselect,__ __,1.41083E+12,
127.0.0.1,issue,deselect,__ __,1.41083E+12,
127.0.0.1,service,select,_______ __,1.41083E+12,
127.0.0.1,service,deselect,_______ __,1.41083E+12,
127.0.0.1,service,select,_______ __,1.41083E+12,
127.0.0.1,vote,related,"___ __, _______ __",1.41083E+12,
127.0.0.1,service,select,______ __,1.41083E+12,
127.0.0.1,vote,related,"___ __, ______ __",1.41083E+12,
127.0.0.1,service,select,_____,1.41083E+12,
127.0.0.1,service,moreinfo,_______ __,1.41083E+12,
127.0.0.1,service,select,_____,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,budget,select,_________Ê,1.41083E+12,
127.0.0.1,issue,deselect,__ __,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,issue,deselect,__ __,1.41083E+12,
127.0.0.1,issue,deselect,___ __,1.41083E+12,
127.0.0.1,issue,deselect,___ __,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,budget,select,_________Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,budget,select,________Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,budget,deselect,____Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,budget,deselect,____Ê,1.41083E+12,
127.0.0.1,budget,select,_________Ê,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,budget,select,___Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,issue,deselect,__ __,1.41083E+12,
127.0.0.1,issue,deselect,___ __,1.41083E+12,
127.0.0.1,service,select,______ ____,1.41083E+12,
127.0.0.1,service,moreinfo,______ ____,1.41083E+12,
127.0.0.1,issue,deselect,__ __,1.41083E+12,
127.0.0.1,budget,select,___Ê,1.41083E+12,
127.0.0.1,service,select,______ ___ _ ______ ____,1.41083E+12,
127.0.0.1,service,select,_______ ____,1.41083E+12,
127.0.0.1,service,moreinfo,_______ ____,1.41083E+12,
127.0.0.1,service,select,_____,1.41083E+12,
127.0.0.1,service,moreinfo,_____,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,budget,deselect,____Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,budget,deselect,____Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,budget,deselect,____Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,budget,deselect,______Ê,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,budget,select,_________Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,budget,deselect,______Ê,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,budget,select,________Ê,1.41083E+12,
127.0.0.1,budget,select,___Ê,1.41083E+12,
127.0.0.1,service,select,_____(____),1.41083E+12,
127.0.0.1,budget,select,_____Ê,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,service,select,IT COMPLEX __,1.41083E+12,
127.0.0.1,budget,select,_________Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,budget,select,_____Ê,1.41083E+12,
127.0.0.1,service,select,__.________,1.41083E+12,
127.0.0.1,service,select,_______ _____(____),1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,service,select,______ __,1.41083E+12,
127.0.0.1,issue,deselect,__ __,1.41083E+12,
127.0.0.1,explore,related,"__ __, _________(_____ ______) __",1.41083E+12,
127.0.0.1,issue,update,__ __,1.41083E+12,
127.0.0.1,issue,connect,"__ __, _________(_____ ______) __",1.41083E+12,
127.0.0.1,service,update,_________(_____ ______) __,1.41083E+12,
127.0.0.1,explore,related,"__ __, ___ __ ___ __",1.41083E+12,
127.0.0.1,issue,update,__ __,1.41083E+12,
127.0.0.1,issue,connect,"__ __, ___ __ ___ __",1.41083E+12,
127.0.0.1,service,update,___ __ ___ __,1.41083E+12,
127.0.0.1,explore,related,"__ __, __ _ ___ __",1.41083E+12,
127.0.0.1,issue,update,__ __,1.41083E+12,
127.0.0.1,issue,connect,"__ __, __ _ ___ __",1.41083E+12,
127.0.0.1,service,update,__ _ ___ __,1.41083E+12,
127.0.0.1,explore,related,"__ __, ______ __ _ __",1.41083E+12,
127.0.0.1,issue,update,__ __,1.41083E+12,
127.0.0.1,issue,connect,"__ __, ______ __ _ __",1.41083E+12,
127.0.0.1,service,update,______ __ _ __,1.41083E+12,
127.0.0.1,explore,related,"__ __, ___ ____ __",1.41083E+12,
127.0.0.1,issue,update,__ __,1.41083E+12,
127.0.0.1,issue,connect,"__ __, ___ ____ __",1.41083E+12,
127.0.0.1,service,update,___ ____ __,1.41083E+12,
127.0.0.1,explore,related,"__ __, __á__ _____(____ ___ __)",1.41083E+12,
127.0.0.1,issue,update,__ __,1.41083E+12,
127.0.0.1,issue,connect,"__ __, __á__ _____(____ ___ __)",1.41083E+12,
127.0.0.1,service,update,__á__ _____(____ ___ __),1.41083E+12,
127.0.0.1,explore,related,"__ __, __ _ ___ __",1.41083E+12,
127.0.0.1,issue,update,__ __,1.41083E+12,
127.0.0.1,issue,connect,"__ __, __ _ ___ __",1.41083E+12,
127.0.0.1,service,update,__ _ ___ __,1.41083E+12,
127.0.0.1,explore,related,"__ __, _______",1.41083E+12,
127.0.0.1,issue,update,__ __,1.41083E+12,
127.0.0.1,issue,connect,"__ __, _______",1.41083E+12,
127.0.0.1,explore,related,"__ __, _______(__) __",1.41083E+12,
127.0.0.1,issue,update,__ __,1.41083E+12,
127.0.0.1,issue,connect,"__ __, _______(__) __",1.41083E+12,
127.0.0.1,service,update,_______,1.41083E+12,
127.0.0.1,service,update,_______(__) __,1.41083E+12,
127.0.0.1,explore,related,"__ __, ___ ___ __ __",1.41083E+12,
127.0.0.1,issue,update,__ __,1.41083E+12,
127.0.0.1,issue,connect,"__ __, ___ ___ __ __",1.41083E+12,
127.0.0.1,service,update,___ ___ __ __,1.41083E+12,
127.0.0.1,issue,deselect,__ __,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,service,select,________ _____,1.41083E+12,
127.0.0.1,vote,related,"__ __, ________ _____",1.41083E+12,
127.0.0.1,service,select,_____________ ___(____),1.41083E+12,
127.0.0.1,service,select,"____ __(_____,_____)-1",1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,budget,select,_______Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,budget,select,_________Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,budget,select,___Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,service,select,_____,1.41083E+12,
127.0.0.1,issue,deselect,__ __,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,service,select,"____ __(_____,_____)-1",1.41083E+12,
127.0.0.1,service,moreinfo,"____ __(_____,_____)-1",1.41083E+12,
175.211.6.6,service,search,_______,1.41083E+12,
175.211.6.6,service,search,_______,1.41083E+12,
175.211.6.6,budget,select,____Ê,1.41083E+12,
175.211.6.6,service,search,SBA,1.41083E+12,
175.211.6.6,service,search,SBA,1.41083E+12,
175.211.6.6,budget,deselect,____Ê,1.41083E+12,
175.211.6.6,budget,select,___________Ê,1.41083E+12,
175.211.6.6,budget,select,____Ê,1.41083E+12,
175.211.6.6,service,select,_________ __,1.41083E+12,
127.0.0.1,issue,deselect,___ __,1.41083E+12,
112.175.187.9,budget,select,______Ê,1.41083E+12,
112.175.187.9,budget,select,______Ê,1.41083E+12,
112.175.187.9,budget,select,____Ê,1.41083E+12,
112.175.187.9,service,select,_____ __,1.41083E+12,
112.175.187.9,service,select,___ __,1.41083E+12,
112.175.187.9,service,select,___ ____ __,1.41083E+12,
112.175.187.9,budget,deselect,____Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,issue,deselect,__ __,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,budget,deselect,____Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,budget,deselect,____Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
211.111.174.72,issue,deselect,___ __,1.41083E+12,
211.111.174.72,budget,select,____Ê,1.41083E+12,
211.111.174.72,budget,select,____Ê,1.41083E+12,
211.111.174.72,budget,select,___Ê,1.41083E+12,
211.111.174.72,service,select,_____ ____ __,1.41083E+12,
211.111.174.72,service,select,____ ___ __,1.41083E+12,
211.111.174.72,service,select,_____ __,1.41083E+12,
211.111.174.72,service,deselect,_____ __,1.41083E+12,
211.111.174.72,service,select,___ __,1.41083E+12,
211.111.174.72,service,select,_____ __,1.41083E+12,
211.111.174.72,budget,select,____Ê,1.41083E+12,
211.111.174.72,budget,select,_________Ê,1.41083E+12,
211.111.174.72,service,select,______,1.41083E+12,
211.111.174.72,service,select,_______ __,1.41083E+12,
211.111.174.72,budget,select,______Ê,1.41083E+12,
211.111.174.72,budget,select,_________Ê,1.41083E+12,
111.91.137.34,issue,deselect,__ __,1.41083E+12,
111.91.137.34,budget,select,____Ê,1.41083E+12,
111.91.137.34,budget,select,______Ê,1.41083E+12,
111.91.137.34,budget,select,______Ê,1.41083E+12,
211.111.174.72,budget,select,______Ê,1.41083E+12,
111.91.137.34,budget,select,______Ê,1.41083E+12,
111.91.137.34,budget,select,____Ê,1.41083E+12,
211.111.174.72,budget,select,___Ê,1.41083E+12,
211.111.174.72,budget,deselect,___Ê,1.41083E+12,
211.111.174.72,budget,select,___Ê,1.41083E+12,
111.91.137.34,budget,select,______Ê,1.41083E+12,
111.91.137.34,budget,select,______Ê,1.41083E+12,
211.111.174.72,budget,select,_________Ê,1.41083E+12,
111.91.137.34,budget,select,______Ê,1.41083E+12,
211.111.174.72,budget,select,______Ê,1.41083E+12,
111.91.137.34,budget,select,____Ê,1.41083E+12,
211.111.174.72,budget,select,____Ê,1.41083E+12,
111.91.137.34,budget,select,____Ê,1.41083E+12,
111.91.137.34,budget,select,___Ê,1.41083E+12,
111.91.137.34,budget,select,____Ê,1.41083E+12,
111.91.137.34,budget,select,__Ê,1.41083E+12,
111.91.137.34,budget,select,____Ê,1.41083E+12,
211.111.174.72,budget,select,____Ê,1.41083E+12,
111.91.137.34,service,select,"____ __(_____,_______)-2",1.41083E+12,
211.111.174.72,budget,select,____Ê,1.41083E+12,
111.91.137.34,service,search,____,1.41083E+12,
111.91.137.34,budget,select,______Ê,1.41083E+12,
111.91.137.34,budget,select,______Ê,1.41083E+12,
111.91.137.34,budget,select,______Ê,1.41083E+12,
111.91.137.34,budget,select,____Ê,1.41083E+12,
111.91.137.34,budget,select,___Ê,1.41083E+12,
111.91.137.34,budget,select,_________Ê,1.41083E+12,
111.91.137.34,budget,select,____Ê,1.41083E+12,
111.91.137.34,budget,select,________Ê,1.41083E+12,
111.91.137.34,budget,select,___Ê,1.41083E+12,
111.91.137.34,budget,select,____Ê,1.41083E+12,
111.91.137.34,service,select,________,1.41083E+12,
111.91.137.34,service,select,__ __ __ ____ __,1.41083E+12,
111.91.137.34,service,select,____ ____ ____ __,1.41083E+12,
111.91.137.34,service,select,______ __,1.41083E+12,
111.91.137.34,service,select,___ ____ __,1.41083E+12,
111.91.137.34,budget,select,______Ê,1.41083E+12,
111.91.137.34,budget,select,_________Ê,1.41083E+12,
111.91.137.34,service,select,____ ____ _____ __,1.41083E+12,
111.91.137.34,service,deselect,____ ____ _____ __,1.41083E+12,
111.91.137.34,budget,select,______Ê,1.41083E+12,
111.91.137.34,budget,deselect,______Ê,1.41083E+12,
111.91.137.34,budget,select,____Ê,1.41083E+12,
111.91.137.34,budget,select,______Ê,1.41083E+12,
111.91.137.34,budget,select,______Ê,1.41083E+12,
111.91.137.34,budget,select,______Ê,1.41083E+12,
111.91.137.34,budget,select,____Ê,1.41083E+12,
111.91.137.34,budget,select,____Ê,1.41083E+12,
111.91.137.34,budget,select,___Ê,1.41083E+12,
111.91.137.34,budget,select,____Ê,1.41083E+12,
111.91.137.34,budget,select,______Ê,1.41083E+12,
127.0.0.1,service,select,_____,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,budget,select,___Ê,1.41083E+12,
127.0.0.1,budget,select,___Ê,1.41083E+12,
127.0.0.1,issue,deselect,__ __,1.41083E+12,
127.0.0.1,service,select,"_____(_____,_____)-3",1.41083E+12,
127.0.0.1,service,select,"___(_____,_____)-2",1.41083E+12,
127.0.0.1,service,select,_________,1.41083E+12,
127.0.0.1,service,select,_______ ____,1.41083E+12,
127.0.0.1,service,select,_____,1.41083E+12,
127.0.0.1,issue,deselect,__ __,1.41083E+12,
127.0.0.1,service,select,_____,1.41083E+12,
127.0.0.1,service,moreinfo,_____,1.41083E+12,
127.0.0.1,issue,deselect,__ __,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,budget,select,___Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,budget,select,_________Ê,1.41083E+12,
127.0.0.1,budget,select,___Ê,1.41083E+12,
127.0.0.1,issue,deselect,__ __,1.41083E+12,
127.0.0.1,budget,select,___________Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,budget,select,_____Ê,1.41083E+12,
127.0.0.1,budget,select,___Ê,1.41083E+12,
127.0.0.1,service,select,_____,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,service,select,_____(____),1.41083E+12,
127.0.0.1,service,select,_____(_______),1.41083E+12,
127.0.0.1,service,select,"_____(_______,_____)-5",1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,budget,select,___Ê,1.41083E+12,
127.0.0.1,service,select,______ ___ _ ______ ____,1.41083E+12,
218.152.31.145,issue,deselect,__ __,1.41083E+12,
127.0.0.1,service,select,_____ __,1.41083E+12,
127.0.0.1,service,deselect,_____ __,1.41083E+12,
127.0.0.1,service,search,___,1.41083E+12,
127.0.0.1,issue,deselect,__ __,1.41083E+12,
127.0.0.1,budget,select,_________Ê,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,budget,select,____Ê,1.41083E+12,
127.0.0.1,service,select,____ ____,1.41083E+12,
127.0.0.1,budget,select,______Ê,1.41083E+12,
127.0.0.1,issue,deselect,__ __,1.41084E+12,
127.0.0.1,service,select,________ ___ _ _________ __,1.41084E+12,
127.0.0.1,service,deselect,________ ___ _ _________ __,1.41084E+12,
127.0.0.1,service,select,________ ___ _ _________ __,1.41084E+12,
127.0.0.1,service,search,___,1.41084E+12,
127.0.0.1,budget,select,____Ê,1.41084E+12,
127.0.0.1,budget,select,______Ê,1.41084E+12,
127.0.0.1,budget,select,______Ê,1.41084E+12,
127.0.0.1,budget,select,______Ê,1.41084E+12,
127.0.0.1,budget,select,______Ê,1.41084E+12,
127.0.0.1,service,select,___ ____ __,1.41084E+12,
127.0.0.1,service,select,________ __,1.41084E+12,
127.0.0.1,service,moreinfo,___ ____ __,1.41084E+12,
127.0.0.1,budget,select,____Ê,1.41084E+12,
127.0.0.1,budget,deselect,____Ê,1.41084E+12,
127.0.0.1,budget,select,____Ê,1.41084E+12,
127.0.0.1,service,search,___,1.41084E+12,
127.0.0.1,service,search,___,1.41084E+12,
127.0.0.1,service,search,___,1.41084E+12,
127.0.0.1,service,search,___,1.41084E+12,
127.0.0.1,service,search,___,1.41084E+12,
127.0.0.1,budget,deselect,____Ê,1.41084E+12,
127.0.0.1,budget,select,____Ê,1.41084E+12,
127.0.0.1,budget,deselect,____Ê,1.41084E+12,
127.0.0.1,service,search,___,1.41084E+12,
127.0.0.1,service,search,___,1.41084E+12,
127.0.0.1,service,search,___,1.41084E+12,
127.0.0.1,service,search,___,1.41084E+12,
127.0.0.1,service,search,___,1.41084E+12,
127.0.0.1,service,search,___,1.41084E+12,
127.0.0.1,service,search,___,1.41084E+12,
127.0.0.1,service,search,___,1.41084E+12,
127.0.0.1,budget,select,____Ê,1.41084E+12,
127.0.0.1,budget,deselect,____Ê,1.41084E+12,
127.0.0.1,service,search,___,1.41084E+12,
127.0.0.1,service,search,___,1.41084E+12,
127.0.0.1,issue,deselect,__ __,1.41084E+12,
127.0.0.1,service,select,___ ___ ___ ___ ___ __(____),1.41084E+12,
127.0.0.1,service,moreinfo,___ ___ ___ ___ ___ __(____),1.41084E+12,
127.0.0.1,budget,select,___Ê,1.41084E+12,
127.0.0.1,service,select,__ ___ Program __(____),1.41084E+12,
127.0.0.1,service,moreinfo,__ ___ Program __(____),1.41084E+12,
127.0.0.1,budget,select,___Ê,1.41084E+12,
106.248.227.2,issue,deselect,__ __,1.41084E+12,
127.0.0.1,budget,select,____Ê,1.41084E+12,
127.0.0.1,budget,deselect,____Ê,1.41084E+12,
127.0.0.1,budget,select,________Ê,1.41084E+12,
106.248.227.2,budget,select,______Ê,1.41084E+12,
127.0.0.1,budget,select,____Ê,1.41084E+12,
106.248.227.2,budget,deselect,______Ê,1.41084E+12,
106.248.227.2,budget,select,______Ê,1.41084E+12,
106.248.227.2,service,select,___ ____ __,1.41084E+12,
106.248.227.2,service,select,________ __,1.41084E+12,
106.248.227.2,service,moreinfo,___ ____ __,1.41084E+12,
106.248.227.2,budget,select,____Ê,1.41084E+12,
127.0.0.1,service,select,_____ __ __,1.41084E+12,
106.248.227.2,service,select,______,1.41084E+12,
106.248.227.2,budget,select,____Ê,1.41084E+12,
106.248.227.2,budget,select,____Ê,1.41084E+12,
106.248.227.2,budget,select,____Ê,1.41084E+12,
127.0.0.1,budget,select,____Ê,1.41084E+12,
127.0.0.1,service,select,____ ___ __,1.41084E+12,
127.0.0.1,service,moreinfo,____ ___ __,1.41084E+12,
127.0.0.1,budget,select,_________Ê,1.41084E+12,
127.0.0.1,budget,select,______Ê,1.41084E+12,
127.0.0.1,budget,select,______Ê,1.41084E+12,
127.0.0.1,budget,select,____Ê,1.41084E+12,
127.0.0.1,budget,select,____Ê,1.41084E+12,
127.0.0.1,budget,select,____Ê,1.41084E+12,
127.0.0.1,issue,deselect,___ __,1.41084E+12,
127.0.0.1,issue,deselect,__ __,1.41084E+12,
182.221.255.70,budget,select,______Ê,1.41084E+12,
127.0.0.1,service,select,______,1.41084E+12,
127.0.0.1,service,moreinfo,______,1.41084E+12,
127.0.0.1,issue,deselect,__ __,1.41084E+12,
127.0.0.1,issue,deselect,__ __,1.41084E+12,
182.162.60.71,issue,deselect,__ __,1.41084E+12,
182.162.60.71,issue,deselect,__ __,1.41084E+12,
182.162.60.71,budget,select,______Ê,1.41084E+12,
182.162.60.71,budget,select,______Ê,1.41084E+12,
182.162.60.71,budget,select,___Ê,1.41084E+12,
182.162.60.71,budget,select,____Ê,1.41084E+12,
182.221.255.70,budget,select,______Ê,1.41084E+12,
182.221.255.70,budget,select,_________Ê,1.41084E+12,
182.221.255.70,budget,select,____Ê,1.41084E+12,
182.221.255.70,budget,select,____Ê,1.41084E+12,
182.221.255.70,budget,select,____Ê,1.41084E+12,
182.221.255.70,budget,select,___Ê,1.41084E+12,
182.221.255.70,budget,select,______Ê,1.41084E+12,
182.221.255.70,budget,select,____Ê,1.41084E+12,
127.0.0.1,issue,deselect,__ __,1.41084E+12,
127.0.0.1,budget,select,____Ê,1.41084E+12,
127.0.0.1,budget,select,______Ê,1.41084E+12,
127.0.0.1,budget,select,________Ê,1.41084E+12,
127.0.0.1,budget,select,____Ê,1.41084E+12,
127.0.0.1,issue,deselect,___ __,1.41084E+12,
127.0.0.1,service,select,_____ __,1.41084E+12,
127.0.0.1,service,deselect,_____ __,1.41084E+12,
127.0.0.1,service,select,_____ __,1.41084E+12,
127.0.0.1,service,select,___ __,1.41084E+12,
127.0.0.1,budget,select,______Ê,1.41084E+12,
127.0.0.1,budget,select,______Ê,1.41084E+12,
127.0.0.1,budget,select,____Ê,1.41084E+12,
127.0.0.1,budget,select,_________Ê,1.41084E+12,
127.0.0.1,budget,select,______Ê,1.41084E+12,
127.0.0.1,budget,select,_________Ê,1.41084E+12,
127.0.0.1,budget,select,______Ê,1.41084E+12,
127.0.0.1,budget,select,____Ê,1.41084E+12,
127.0.0.1,issue,deselect,__ __,1.41084E+12,
127.0.0.1,budget,select,____Ê,1.41084E+12,
127.0.0.1,budget,select,______Ê,1.41084E+12,
127.0.0.1,budget,select,______Ê,1.41084E+12,
127.0.0.1,budget,select,______Ê,1.41084E+12,
127.0.0.1,issue,deselect,__ __,1.41084E+12,
127.0.0.1,service,select,_____ __,1.41084E+12,
127.0.0.1,service,moreinfo,_____ __,1.41084E+12,
127.0.0.1,budget,select,____Ê,1.41084E+12,
127.0.0.1,budget,select,____Ê,1.41084E+12,
127.0.0.1,budget,select,______Ê,1.41084E+12,
127.0.0.1,budget,select,____Ê,1.41084E+12,
